Country,OECD,Gender,Answer,number,Question,Area
Netherlands,OECD,Male,Strongly disagree,79,ST42Q04,Math Self-Concept
Netherlands,OECD,Male,NA,881,ST42Q04,Math Self-Concept
New Zealand,OECD,Female,Agree,761,ST42Q04,Math Self-Concept
New Zealand,OECD,Female,Disagree,423,ST42Q04,Math Self-Concept
New Zealand,OECD,Female,Strongly agree,127,ST42Q04,Math Self-Concept
New Zealand,OECD,Female,Strongly disagree,68,ST42Q04,Math Self-Concept
New Zealand,OECD,Female,NA,752,ST42Q04,Math Self-Concept
New Zealand,OECD,Male,Agree,837,ST42Q04,Math Self-Concept
New Zealand,OECD,Male,Disagree,320,ST42Q04,Math Self-Concept
New Zealand,OECD,Male,Strongly agree,183,ST42Q04,Math Self-Concept
New Zealand,OECD,Male,Strongly disagree,46,ST42Q04,Math Self-Concept
New Zealand,OECD,Male,NA,774,ST42Q04,Math Self-Concept
Norway,OECD,Female,Agree,477,ST42Q04,Math Self-Concept
Norway,OECD,Female,Disagree,511,ST42Q04,Math Self-Concept
Norway,OECD,Female,Strongly agree,228,ST42Q04,Math Self-Concept
Norway,OECD,Female,Strongly disagree,244,ST42Q04,Math Self-Concept
Norway,OECD,Female,NA,831,ST42Q04,Math Self-Concept
Norway,OECD,Male,Agree,563,ST42Q04,Math Self-Concept
Norway,OECD,Male,Disagree,479,ST42Q04,Math Self-Concept
Norway,OECD,Male,Strongly agree,257,ST42Q04,Math Self-Concept
Norway,OECD,Male,Strongly disagree,184,ST42Q04,Math Self-Concept
Norway,OECD,Male,NA,912,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Female,Agree,274,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Female,Disagree,203,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Female,Strongly agree,64,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Female,Strongly disagree,22,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Female,NA,299,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Male,Agree,256,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Male,Disagree,246,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Male,Strongly agree,62,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Male,Strongly disagree,27,ST42Q04,Math Self-Concept
Perm(Russian Federation),Non-OECD,Male,NA,308,ST42Q04,Math Self-Concept
Peru,Non-OECD,Female,Agree,968,ST42Q04,Math Self-Concept
Peru,Non-OECD,Female,Disagree,630,ST42Q04,Math Self-Concept
Peru,Non-OECD,Female,Strongly agree,260,ST42Q04,Math Self-Concept
Peru,Non-OECD,Female,Strongly disagree,73,ST42Q04,Math Self-Concept
Peru,Non-OECD,Female,NA,1187,ST42Q04,Math Self-Concept
Peru,Non-OECD,Male,Agree,953,ST42Q04,Math Self-Concept
Peru,Non-OECD,Male,Disagree,495,ST42Q04,Math Self-Concept
Peru,Non-OECD,Male,Strongly agree,273,ST42Q04,Math Self-Concept
Peru,Non-OECD,Male,Strongly disagree,60,ST42Q04,Math Self-Concept
Peru,Non-OECD,Male,NA,1136,ST42Q04,Math Self-Concept
Poland,OECD,Female,Agree,651,ST42Q04,Math Self-Concept
Poland,OECD,Female,Disagree,564,ST42Q04,Math Self-Concept
Poland,OECD,Female,Strongly agree,198,ST42Q04,Math Self-Concept
Poland,OECD,Female,Strongly disagree,126,ST42Q04,Math Self-Concept
Poland,OECD,Female,NA,849,ST42Q04,Math Self-Concept
Poland,OECD,Male,Agree,600,ST42Q04,Math Self-Concept
Poland,OECD,Male,Disagree,533,ST42Q04,Math Self-Concept
Poland,OECD,Male,Strongly agree,206,ST42Q04,Math Self-Concept
Poland,OECD,Male,Strongly disagree,134,ST42Q04,Math Self-Concept
Poland,OECD,Male,NA,746,ST42Q04,Math Self-Concept
Portugal,OECD,Female,Agree,769,ST42Q04,Math Self-Concept
Portugal,OECD,Female,Disagree,666,ST42Q04,Math Self-Concept
Portugal,OECD,Female,Strongly agree,159,ST42Q04,Math Self-Concept
Portugal,OECD,Female,Strongly disagree,249,ST42Q04,Math Self-Concept
Portugal,OECD,Female,NA,1010,ST42Q04,Math Self-Concept
Portugal,OECD,Male,Agree,800,ST42Q04,Math Self-Concept
Portugal,OECD,Male,Disagree,651,ST42Q04,Math Self-Concept
Portugal,OECD,Male,Strongly agree,211,ST42Q04,Math Self-Concept
Portugal,OECD,Male,Strongly disagree,182,ST42Q04,Math Self-Concept
Portugal,OECD,Male,NA,1025,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Female,Agree,1639,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Female,Disagree,618,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Female,Strongly agree,895,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Female,Strongly disagree,202,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Female,NA,1951,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Male,Agree,1374,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Male,Disagree,548,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Male,Strongly agree,975,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Male,Strongly disagree,288,ST42Q04,Math Self-Concept
Qatar,Non-OECD,Male,NA,2476,ST42Q04,Math Self-Concept
Romania,Non-OECD,Female,Agree,809,ST42Q04,Math Self-Concept
Romania,Non-OECD,Female,Disagree,557,ST42Q04,Math Self-Concept
Romania,Non-OECD,Female,Strongly agree,264,ST42Q04,Math Self-Concept
Romania,Non-OECD,Female,Strongly disagree,101,ST42Q04,Math Self-Concept
Romania,Non-OECD,Female,NA,841,ST42Q04,Math Self-Concept
Romania,Non-OECD,Male,Agree,689,ST42Q04,Math Self-Concept
Romania,Non-OECD,Male,Disagree,524,ST42Q04,Math Self-Concept
Romania,Non-OECD,Male,Strongly agree,290,ST42Q04,Math Self-Concept
Romania,Non-OECD,Male,Strongly disagree,107,ST42Q04,Math Self-Concept
Romania,Non-OECD,Male,NA,892,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Female,Agree,753,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Female,Disagree,594,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Female,Strongly agree,253,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Female,Strongly disagree,80,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Female,NA,934,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Male,Agree,752,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Male,Disagree,694,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Male,Strongly agree,230,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Male,Strongly disagree,86,ST42Q04,Math Self-Concept
Russian Federation,Non-OECD,Male,NA,855,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Female,Agree,459,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Female,Disagree,576,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Female,Strongly agree,250,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Female,Strongly disagree,265,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Female,NA,818,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Male,Agree,477,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Male,Disagree,541,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Male,Strongly agree,227,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Male,Strongly disagree,239,ST42Q04,Math Self-Concept
Serbia,Non-OECD,Male,NA,832,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Female,Agree,894,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Female,Disagree,580,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Female,Strongly agree,222,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Female,Strongly disagree,134,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Female,NA,922,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Male,Agree,841,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Male,Disagree,528,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Male,Strongly agree,326,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Male,Strongly disagree,133,ST42Q04,Math Self-Concept
Singapore,Non-OECD,Male,NA,966,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Female,Agree,651,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Female,Disagree,485,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Female,Strongly agree,144,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Female,Strongly disagree,151,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Female,NA,800,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Male,Agree,673,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Male,Disagree,564,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Male,Strongly agree,225,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Male,Strongly disagree,132,ST42Q04,Math Self-Concept
Slovak Republic,OECD,Male,NA,853,ST42Q04,Math Self-Concept
Slovenia,OECD,Female,Agree,657,ST42Q04,Math Self-Concept
Slovenia,OECD,Female,Disagree,654,ST42Q04,Math Self-Concept
Slovenia,OECD,Female,Strongly agree,236,ST42Q04,Math Self-Concept
Slovenia,OECD,Female,Strongly disagree,204,ST42Q04,Math Self-Concept
Slovenia,OECD,Female,NA,948,ST42Q04,Math Self-Concept
Slovenia,OECD,Male,Agree,899,ST42Q04,Math Self-Concept
Slovenia,OECD,Male,Disagree,651,ST42Q04,Math Self-Concept
Slovenia,OECD,Male,Strongly agree,302,ST42Q04,Math Self-Concept
Slovenia,OECD,Male,Strongly disagree,161,ST42Q04,Math Self-Concept
Slovenia,OECD,Male,NA,1199,ST42Q04,Math Self-Concept
Spain,OECD,Female,Agree,3268,ST42Q04,Math Self-Concept
Spain,OECD,Female,Disagree,2816,ST42Q04,Math Self-Concept
Spain,OECD,Female,Strongly agree,949,ST42Q04,Math Self-Concept
Spain,OECD,Female,Strongly disagree,1294,ST42Q04,Math Self-Concept
Spain,OECD,Female,NA,4363,ST42Q04,Math Self-Concept
Spain,OECD,Male,Agree,3240,ST42Q04,Math Self-Concept
Spain,OECD,Male,Disagree,2596,ST42Q04,Math Self-Concept
Spain,OECD,Male,Strongly agree,1267,ST42Q04,Math Self-Concept
Spain,OECD,Male,Strongly disagree,1132,ST42Q04,Math Self-Concept
Spain,OECD,Male,NA,4388,ST42Q04,Math Self-Concept
Sweden,OECD,Female,Agree,690,ST42Q04,Math Self-Concept
Sweden,OECD,Female,Disagree,444,ST42Q04,Math Self-Concept
Sweden,OECD,Female,Strongly agree,244,ST42Q04,Math Self-Concept
Sweden,OECD,Female,Strongly disagree,123,ST42Q04,Math Self-Concept
Sweden,OECD,Female,NA,877,ST42Q04,Math Self-Concept
Sweden,OECD,Male,Agree,701,ST42Q04,Math Self-Concept
Sweden,OECD,Male,Disagree,390,ST42Q04,Math Self-Concept
Sweden,OECD,Male,Strongly agree,313,ST42Q04,Math Self-Concept
Sweden,OECD,Male,Strongly disagree,91,ST42Q04,Math Self-Concept
Sweden,OECD,Male,NA,863,ST42Q04,Math Self-Concept
Switzerland,OECD,Female,Agree,1572,ST42Q04,Math Self-Concept
Switzerland,OECD,Female,Disagree,1150,ST42Q04,Math Self-Concept
Switzerland,OECD,Female,Strongly agree,485,ST42Q04,Math Self-Concept
Switzerland,OECD,Female,Strongly disagree,433,ST42Q04,Math Self-Concept
Switzerland,OECD,Female,NA,1939,ST42Q04,Math Self-Concept
Switzerland,OECD,Male,Agree,1689,ST42Q04,Math Self-Concept
Switzerland,OECD,Male,Disagree,761,ST42Q04,Math Self-Concept
Switzerland,OECD,Male,Strongly agree,962,ST42Q04,Math Self-Concept
Switzerland,OECD,Male,Strongly disagree,225,ST42Q04,Math Self-Concept
Switzerland,OECD,Male,NA,2013,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Female,Agree,1099,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Female,Disagree,1048,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Female,Strongly agree,242,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Female,Strongly disagree,118,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Female,NA,1229,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Male,Agree,913,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Male,Disagree,653,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Male,Strongly agree,223,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Male,Strongly disagree,76,ST42Q04,Math Self-Concept
Thailand,Non-OECD,Male,NA,1005,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Female,Agree,509,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Female,Disagree,552,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Female,Strongly agree,261,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Female,Strongly disagree,185,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Female,NA,883,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Male,Agree,481,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Male,Disagree,366,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Male,Strongly agree,252,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Male,Strongly disagree,154,ST42Q04,Math Self-Concept
Tunisia,Non-OECD,Male,NA,764,ST42Q04,Math Self-Concept
Turkey,OECD,Female,Agree,550,ST42Q04,Math Self-Concept
Turkey,OECD,Female,Disagree,590,ST42Q04,Math Self-Concept
Turkey,OECD,Female,Strongly agree,211,ST42Q04,Math Self-Concept
Turkey,OECD,Female,Strongly disagree,190,ST42Q04,Math Self-Concept
Turkey,OECD,Female,NA,829,ST42Q04,Math Self-Concept
Turkey,OECD,Male,Agree,560,ST42Q04,Math Self-Concept
Turkey,OECD,Male,Disagree,634,ST42Q04,Math Self-Concept
Turkey,OECD,Male,Strongly agree,222,ST42Q04,Math Self-Concept
Turkey,OECD,Male,Strongly disagree,209,ST42Q04,Math Self-Concept
Turkey,OECD,Male,NA,853,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Female,Agree,1880,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Female,Disagree,649,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Female,Strongly agree,1089,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Female,Strongly disagree,128,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Female,NA,2046,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Male,Agree,1671,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Male,Disagree,611,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Male,Strongly agree,1122,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Male,Strongly disagree,193,ST42Q04,Math Self-Concept
United Arab Emirates,Non-OECD,Male,NA,2111,ST42Q04,Math Self-Concept
United Kingdom,OECD,Female,Agree,2239,ST42Q04,Math Self-Concept
United Kingdom,OECD,Female,Disagree,1180,ST42Q04,Math Self-Concept
United Kingdom,OECD,Female,Strongly agree,456,ST42Q04,Math Self-Concept
United Kingdom,OECD,Female,Strongly disagree,226,ST42Q04,Math Self-Concept
United Kingdom,OECD,Female,NA,2207,ST42Q04,Math Self-Concept
United Kingdom,OECD,Male,Agree,2472,ST42Q04,Math Self-Concept
United Kingdom,OECD,Male,Disagree,895,ST42Q04,Math Self-Concept
United Kingdom,OECD,Male,Strongly agree,646,ST42Q04,Math Self-Concept
United Kingdom,OECD,Male,Strongly disagree,130,ST42Q04,Math Self-Concept
United Kingdom,OECD,Male,NA,2208,ST42Q04,Math Self-Concept
United States of America,OECD,Female,Agree,808,ST42Q04,Math Self-Concept
United States of America,OECD,Female,Disagree,307,ST42Q04,Math Self-Concept
United States of America,OECD,Female,Strongly agree,390,ST42Q04,Math Self-Concept
United States of America,OECD,Female,Strongly disagree,71,ST42Q04,Math Self-Concept
United States of America,OECD,Female,NA,877,ST42Q04,Math Self-Concept
United States of America,OECD,Male,Agree,888,ST42Q04,Math Self-Concept
United States of America,OECD,Male,Disagree,291,ST42Q04,Math Self-Concept
United States of America,OECD,Male,Strongly agree,420,ST42Q04,Math Self-Concept
United States of America,OECD,Male,Strongly disagree,62,ST42Q04,Math Self-Concept
United States of America,OECD,Male,NA,864,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Female,Agree,655,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Female,Disagree,581,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Female,Strongly agree,276,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Female,Strongly disagree,241,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Female,NA,1073,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Male,Agree,628,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Male,Disagree,426,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Male,Strongly agree,317,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Male,Strongly disagree,167,ST42Q04,Math Self-Concept
Uruguay,Non-OECD,Male,NA,951,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Female,Agree,360,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Female,Disagree,1110,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Female,Strongly agree,34,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Female,Strongly disagree,234,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Female,NA,910,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Male,Agree,429,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Male,Disagree,863,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Male,Strongly agree,79,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Male,Strongly disagree,166,ST42Q04,Math Self-Concept
Vietnam,Non-OECD,Male,NA,774,ST42Q04,Math Self-Concept
Albania,Non-OECD,Female,Agree,537,ST42Q06,Math Self-Concept
Albania,Non-OECD,Female,Disagree,480,ST42Q06,Math Self-Concept
Albania,Non-OECD,Female,Strongly agree,211,ST42Q06,Math Self-Concept
Albania,Non-OECD,Female,Strongly disagree,81,ST42Q06,Math Self-Concept
Albania,Non-OECD,Female,NA,1107,ST42Q06,Math Self-Concept
Albania,Non-OECD,Male,Agree,552,ST42Q06,Math Self-Concept
Albania,Non-OECD,Male,Disagree,458,ST42Q06,Math Self-Concept
Albania,Non-OECD,Male,Strongly agree,219,ST42Q06,Math Self-Concept
Albania,Non-OECD,Male,Strongly disagree,110,ST42Q06,Math Self-Concept
Albania,Non-OECD,Male,NA,988,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Female,Agree,631,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Female,Disagree,753,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Female,Strongly agree,229,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Female,Strongly disagree,315,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Female,NA,1185,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Male,Agree,697,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Male,Disagree,517,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Male,Strongly agree,371,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Male,Strongly disagree,201,ST42Q06,Math Self-Concept
Argentina,Non-OECD,Male,NA,1009,ST42Q06,Math Self-Concept
Australia,OECD,Female,Agree,1691,ST42Q06,Math Self-Concept
Australia,OECD,Female,Disagree,1849,ST42Q06,Math Self-Concept
Australia,OECD,Female,Strongly agree,403,ST42Q06,Math Self-Concept
Australia,OECD,Female,Strongly disagree,630,ST42Q06,Math Self-Concept
Australia,OECD,Female,NA,2502,ST42Q06,Math Self-Concept
Australia,OECD,Male,Agree,2130,ST42Q06,Math Self-Concept
Australia,OECD,Male,Disagree,1489,ST42Q06,Math Self-Concept
Australia,OECD,Male,Strongly agree,730,ST42Q06,Math Self-Concept
Australia,OECD,Male,Strongly disagree,321,ST42Q06,Math Self-Concept
Australia,OECD,Male,NA,2736,ST42Q06,Math Self-Concept
Austria,OECD,Female,Agree,474,ST42Q06,Math Self-Concept
Austria,OECD,Female,Disagree,536,ST42Q06,Math Self-Concept
Austria,OECD,Female,Strongly agree,217,ST42Q06,Math Self-Concept
Austria,OECD,Female,Strongly disagree,302,ST42Q06,Math Self-Concept
Austria,OECD,Female,NA,828,ST42Q06,Math Self-Concept
Austria,OECD,Male,Agree,571,ST42Q06,Math Self-Concept
Austria,OECD,Male,Disagree,468,ST42Q06,Math Self-Concept
Austria,OECD,Male,Strongly agree,357,ST42Q06,Math Self-Concept
Austria,OECD,Male,Strongly disagree,152,ST42Q06,Math Self-Concept
Austria,OECD,Male,NA,850,ST42Q06,Math Self-Concept
Belgium,OECD,Female,Agree,943,ST42Q06,Math Self-Concept
Belgium,OECD,Female,Disagree,1038,ST42Q06,Math Self-Concept
Belgium,OECD,Female,Strongly agree,238,ST42Q06,Math Self-Concept
Belgium,OECD,Female,Strongly disagree,497,ST42Q06,Math Self-Concept
Belgium,OECD,Female,NA,1571,ST42Q06,Math Self-Concept
Belgium,OECD,Male,Agree,1127,ST42Q06,Math Self-Concept
Belgium,OECD,Male,Disagree,856,ST42Q06,Math Self-Concept
Belgium,OECD,Male,Strongly agree,431,ST42Q06,Math Self-Concept
Belgium,OECD,Male,Strongly disagree,252,ST42Q06,Math Self-Concept
Belgium,OECD,Male,NA,1644,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Female,Agree,1667,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Female,Disagree,3108,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Female,Strongly agree,610,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Female,Strongly disagree,977,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Female,NA,3813,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Male,Agree,2056,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Male,Disagree,2054,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Male,Strongly agree,963,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Male,Strongly disagree,530,ST42Q06,Math Self-Concept
Brazil,Non-OECD,Male,NA,3426,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Female,Agree,495,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Female,Disagree,732,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Female,Strongly agree,219,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Female,Strongly disagree,208,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Female,NA,924,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Male,Agree,646,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Male,Disagree,540,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Male,Strongly agree,288,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Male,Strongly disagree,212,ST42Q06,Math Self-Concept
Bulgaria,Non-OECD,Male,NA,1018,ST42Q06,Math Self-Concept
Canada,OECD,Female,Agree,2597,ST42Q06,Math Self-Concept
Canada,OECD,Female,Disagree,2358,ST42Q06,Math Self-Concept
Canada,OECD,Female,Strongly agree,1186,ST42Q06,Math Self-Concept
Canada,OECD,Female,Strongly disagree,932,ST42Q06,Math Self-Concept
Canada,OECD,Female,NA,3870,ST42Q06,Math Self-Concept
Canada,OECD,Male,Agree,2826,ST42Q06,Math Self-Concept
Canada,OECD,Male,Disagree,1741,ST42Q06,Math Self-Concept
Canada,OECD,Male,Strongly agree,1718,ST42Q06,Math Self-Concept
Canada,OECD,Male,Strongly disagree,534,ST42Q06,Math Self-Concept
Canada,OECD,Male,NA,3782,ST42Q06,Math Self-Concept
Chile,OECD,Female,Agree,655,ST42Q06,Math Self-Concept
Chile,OECD,Female,Disagree,896,ST42Q06,Math Self-Concept
Chile,OECD,Female,Strongly agree,316,ST42Q06,Math Self-Concept
Chile,OECD,Female,Strongly disagree,403,ST42Q06,Math Self-Concept
Chile,OECD,Female,NA,1242,ST42Q06,Math Self-Concept
Chile,OECD,Male,Agree,817,ST42Q06,Math Self-Concept
Chile,OECD,Male,Disagree,679,ST42Q06,Math Self-Concept
Chile,OECD,Male,Strongly agree,523,ST42Q06,Math Self-Concept
Chile,OECD,Male,Strongly disagree,197,ST42Q06,Math Self-Concept
