"","Country","Gender","Answer","number","Question","Area"
"3179","Iceland","Female","ST48Q01",1739,"ST48Q01","Math Intentions"
"3180","Iceland","Male","ST48Q01",1769,"ST48Q01","Math Intentions"
"3181","Indonesia","Female","ST48Q01",2860,"ST48Q01","Math Intentions"
"3182","Indonesia","Male","ST48Q01",2762,"ST48Q01","Math Intentions"
"3183","Ireland","Female","ST48Q01",2545,"ST48Q01","Math Intentions"
"3184","Ireland","Male","ST48Q01",2471,"ST48Q01","Math Intentions"
"3185","Israel","Female","ST48Q01",2825,"ST48Q01","Math Intentions"
"3186","Israel","Male","ST48Q01",2230,"ST48Q01","Math Intentions"
"3187","Italy","Female","ST48Q01",15243,"ST48Q01","Math Intentions"
"3188","Italy","Male","ST48Q01",15830,"ST48Q01","Math Intentions"
"3189","Japan","Female","ST48Q01",3021,"ST48Q01","Math Intentions"
"3190","Japan","Male","ST48Q01",3330,"ST48Q01","Math Intentions"
"3191","Jordan","Female","ST48Q01",3615,"ST48Q01","Math Intentions"
"3192","Jordan","Male","ST48Q01",3423,"ST48Q01","Math Intentions"
"3193","Kazakhstan","Female","ST48Q01",2931,"ST48Q01","Math Intentions"
"3194","Kazakhstan","Male","ST48Q01",2877,"ST48Q01","Math Intentions"
"3195","Korea","Female","ST48Q01",2342,"ST48Q01","Math Intentions"
"3196","Korea","Male","ST48Q01",2691,"ST48Q01","Math Intentions"
"3197","Latvia","Female","ST48Q01",2188,"ST48Q01","Math Intentions"
"3198","Latvia","Male","ST48Q01",2118,"ST48Q01","Math Intentions"
"3199","Liechtenstein","Female","ST48Q01",138,"ST48Q01","Math Intentions"
"3200","Liechtenstein","Male","ST48Q01",155,"ST48Q01","Math Intentions"
"3201","Lithuania","Female","ST48Q01",2283,"ST48Q01","Math Intentions"
"3202","Lithuania","Male","ST48Q01",2335,"ST48Q01","Math Intentions"
"3203","Luxembourg","Female","ST48Q01",2581,"ST48Q01","Math Intentions"
"3204","Luxembourg","Male","ST48Q01",2677,"ST48Q01","Math Intentions"
"3205","Macao-China","Female","ST48Q01",2604,"ST48Q01","Math Intentions"
"3206","Macao-China","Male","ST48Q01",2731,"ST48Q01","Math Intentions"
"3207","Malaysia","Female","ST48Q01",2745,"ST48Q01","Math Intentions"
"3208","Malaysia","Male","ST48Q01",2452,"ST48Q01","Math Intentions"
"3209","Massachusetts (USA)","Female","ST48Q01",892,"ST48Q01","Math Intentions"
"3210","Massachusetts (USA)","Male","ST48Q01",831,"ST48Q01","Math Intentions"
"3211","Mexico","Female","ST48Q01",17553,"ST48Q01","Math Intentions"
"3212","Mexico","Male","ST48Q01",16253,"ST48Q01","Math Intentions"
"3213","Montenegro","Female","ST48Q01",2373,"ST48Q01","Math Intentions"
"3214","Montenegro","Male","ST48Q01",2371,"ST48Q01","Math Intentions"
"3215","Netherlands","Female","ST48Q01",2145,"ST48Q01","Math Intentions"
"3216","Netherlands","Male","ST48Q01",2315,"ST48Q01","Math Intentions"
"3217","New Zealand","Female","ST48Q01",2131,"ST48Q01","Math Intentions"
"3218","New Zealand","Male","ST48Q01",2160,"ST48Q01","Math Intentions"
"3219","Norway","Female","ST48Q01",2291,"ST48Q01","Math Intentions"
"3220","Norway","Male","ST48Q01",2395,"ST48Q01","Math Intentions"
"3221","Perm(Russian Federation)","Female","ST48Q01",862,"ST48Q01","Math Intentions"
"3222","Perm(Russian Federation)","Male","ST48Q01",899,"ST48Q01","Math Intentions"
"3223","Peru","Female","ST48Q01",3118,"ST48Q01","Math Intentions"
"3224","Peru","Male","ST48Q01",2917,"ST48Q01","Math Intentions"
"3225","Poland","Female","ST48Q01",2388,"ST48Q01","Math Intentions"
"3226","Poland","Male","ST48Q01",2219,"ST48Q01","Math Intentions"
"3227","Portugal","Female","ST48Q01",2853,"ST48Q01","Math Intentions"
"3228","Portugal","Male","ST48Q01",2869,"ST48Q01","Math Intentions"
"3229","Qatar","Female","ST48Q01",5305,"ST48Q01","Math Intentions"
"3230","Qatar","Male","ST48Q01",5661,"ST48Q01","Math Intentions"
"3231","Romania","Female","ST48Q01",2572,"ST48Q01","Math Intentions"
"3232","Romania","Male","ST48Q01",2502,"ST48Q01","Math Intentions"
"3233","Russian Federation","Female","ST48Q01",2614,"ST48Q01","Math Intentions"
"3234","Russian Federation","Male","ST48Q01",2617,"ST48Q01","Math Intentions"
"3235","Serbia","Female","ST48Q01",2368,"ST48Q01","Math Intentions"
"3236","Serbia","Male","ST48Q01",2316,"ST48Q01","Math Intentions"
"3237","Singapore","Female","ST48Q01",2752,"ST48Q01","Math Intentions"
"3238","Singapore","Male","ST48Q01",2794,"ST48Q01","Math Intentions"
"3239","Slovak Republic","Female","ST48Q01",2231,"ST48Q01","Math Intentions"
"3240","Slovak Republic","Male","ST48Q01",2447,"ST48Q01","Math Intentions"
"3241","Slovenia","Female","ST48Q01",2699,"ST48Q01","Math Intentions"
"3242","Slovenia","Male","ST48Q01",3212,"ST48Q01","Math Intentions"
"3243","Spain","Female","ST48Q01",12690,"ST48Q01","Math Intentions"
"3244","Spain","Male","ST48Q01",12623,"ST48Q01","Math Intentions"
"3245","Sweden","Female","ST48Q01",2378,"ST48Q01","Math Intentions"
"3246","Sweden","Male","ST48Q01",2358,"ST48Q01","Math Intentions"
"3247","Switzerland","Female","ST48Q01",5579,"ST48Q01","Math Intentions"
"3248","Switzerland","Male","ST48Q01",5650,"ST48Q01","Math Intentions"
"3249","Thailand","Female","ST48Q01",3736,"ST48Q01","Math Intentions"
"3250","Thailand","Male","ST48Q01",2870,"ST48Q01","Math Intentions"
"3251","Tunisia","Female","ST48Q01",2390,"ST48Q01","Math Intentions"
"3252","Tunisia","Male","ST48Q01",2017,"ST48Q01","Math Intentions"
"3253","Turkey","Female","ST48Q01",2370,"ST48Q01","Math Intentions"
"3254","Turkey","Male","ST48Q01",2478,"ST48Q01","Math Intentions"
"3255","United Arab Emirates","Female","ST48Q01",5792,"ST48Q01","Math Intentions"
"3256","United Arab Emirates","Male","ST48Q01",5708,"ST48Q01","Math Intentions"
"3257","United Kingdom","Female","ST48Q01",6308,"ST48Q01","Math Intentions"
"3258","United Kingdom","Male","ST48Q01",6351,"ST48Q01","Math Intentions"
"3259","United States of America","Female","ST48Q01",2453,"ST48Q01","Math Intentions"
"3260","United States of America","Male","ST48Q01",2525,"ST48Q01","Math Intentions"
"3261","Uruguay","Female","ST48Q01",2826,"ST48Q01","Math Intentions"
"3262","Uruguay","Male","ST48Q01",2489,"ST48Q01","Math Intentions"
"3263","Vietnam","Female","ST48Q01",2648,"ST48Q01","Math Intentions"
"3264","Vietnam","Male","ST48Q01",2311,"ST48Q01","Math Intentions"
"3265","Albania","Female","ST48Q02",2416,"ST48Q02","Math Intentions"
"3266","Albania","Male","ST48Q02",2327,"ST48Q02","Math Intentions"
"3267","Argentina","Female","ST48Q02",3113,"ST48Q02","Math Intentions"
"3268","Argentina","Male","ST48Q02",2795,"ST48Q02","Math Intentions"
"3269","Australia","Female","ST48Q02",7075,"ST48Q02","Math Intentions"
"3270","Australia","Male","ST48Q02",7406,"ST48Q02","Math Intentions"
"3271","Austria","Female","ST48Q02",2357,"ST48Q02","Math Intentions"
"3272","Austria","Male","ST48Q02",2398,"ST48Q02","Math Intentions"
"3273","Belgium","Female","ST48Q02",4287,"ST48Q02","Math Intentions"
"3274","Belgium","Male","ST48Q02",4310,"ST48Q02","Math Intentions"
"3275","Brazil","Female","ST48Q02",10175,"ST48Q02","Math Intentions"
"3276","Brazil","Male","ST48Q02",9029,"ST48Q02","Math Intentions"
"3277","Bulgaria","Female","ST48Q02",2578,"ST48Q02","Math Intentions"
"3278","Bulgaria","Male","ST48Q02",2704,"ST48Q02","Math Intentions"
"3279","Canada","Female","ST48Q02",10943,"ST48Q02","Math Intentions"
"3280","Canada","Male","ST48Q02",10601,"ST48Q02","Math Intentions"
"3281","Chile","Female","ST48Q02",3512,"ST48Q02","Math Intentions"
"3282","Chile","Male","ST48Q02",3344,"ST48Q02","Math Intentions"
"3283","China-Shanghai","Female","ST48Q02",2637,"ST48Q02","Math Intentions"
"3284","China-Shanghai","Male","ST48Q02",2540,"ST48Q02","Math Intentions"
"3285","Chinese Taipei","Female","ST48Q02",3111,"ST48Q02","Math Intentions"
"3286","Chinese Taipei","Male","ST48Q02",2935,"ST48Q02","Math Intentions"
"3287","Colombia","Female","ST48Q02",4807,"ST48Q02","Math Intentions"
"3288","Colombia","Male","ST48Q02",4266,"ST48Q02","Math Intentions"
"3289","Connecticut (USA)","Female","ST48Q02",845,"ST48Q02","Math Intentions"
"3290","Connecticut (USA)","Male","ST48Q02",852,"ST48Q02","Math Intentions"
"3291","Costa Rica","Female","ST48Q02",2460,"ST48Q02","Math Intentions"
"3292","Costa Rica","Male","ST48Q02",2142,"ST48Q02","Math Intentions"
"3293","Croatia","Female","ST48Q02",2480,"ST48Q02","Math Intentions"
"3294","Croatia","Male","ST48Q02",2528,"ST48Q02","Math Intentions"
"3295","Czech Republic","Female","ST48Q02",2680,"ST48Q02","Math Intentions"
"3296","Czech Republic","Male","ST48Q02",2647,"ST48Q02","Math Intentions"
"3297","Denmark","Female","ST48Q02",3777,"ST48Q02","Math Intentions"
"3298","Denmark","Male","ST48Q02",3704,"ST48Q02","Math Intentions"
"3299","Estonia","Female","ST48Q02",2409,"ST48Q02","Math Intentions"
"3300","Estonia","Male","ST48Q02",2370,"ST48Q02","Math Intentions"
"3301","Finland","Female","ST48Q02",4370,"ST48Q02","Math Intentions"
"3302","Finland","Male","ST48Q02",4459,"ST48Q02","Math Intentions"
"3303","Florida (USA)","Female","ST48Q02",952,"ST48Q02","Math Intentions"
"3304","Florida (USA)","Male","ST48Q02",944,"ST48Q02","Math Intentions"
"3305","France","Female","ST48Q02",2375,"ST48Q02","Math Intentions"
"3306","France","Male","ST48Q02",2238,"ST48Q02","Math Intentions"
"3307","Germany","Female","ST48Q02",2462,"ST48Q02","Math Intentions"
"3308","Germany","Male","ST48Q02",2539,"ST48Q02","Math Intentions"
"3309","Greece","Female","ST48Q02",2576,"ST48Q02","Math Intentions"
"3310","Greece","Male","ST48Q02",2549,"ST48Q02","Math Intentions"
"3311","Hong Kong-China","Female","ST48Q02",2161,"ST48Q02","Math Intentions"
"3312","Hong Kong-China","Male","ST48Q02",2509,"ST48Q02","Math Intentions"
"3313","Hungary","Female","ST48Q02",2529,"ST48Q02","Math Intentions"
"3314","Hungary","Male","ST48Q02",2281,"ST48Q02","Math Intentions"
"3315","Iceland","Female","ST48Q02",1739,"ST48Q02","Math Intentions"
"3316","Iceland","Male","ST48Q02",1769,"ST48Q02","Math Intentions"
"3317","Indonesia","Female","ST48Q02",2860,"ST48Q02","Math Intentions"
"3318","Indonesia","Male","ST48Q02",2762,"ST48Q02","Math Intentions"
"3319","Ireland","Female","ST48Q02",2545,"ST48Q02","Math Intentions"
"3320","Ireland","Male","ST48Q02",2471,"ST48Q02","Math Intentions"
"3321","Israel","Female","ST48Q02",2825,"ST48Q02","Math Intentions"
"3322","Israel","Male","ST48Q02",2230,"ST48Q02","Math Intentions"
"3323","Italy","Female","ST48Q02",15243,"ST48Q02","Math Intentions"
"3324","Italy","Male","ST48Q02",15830,"ST48Q02","Math Intentions"
"3325","Japan","Female","ST48Q02",3021,"ST48Q02","Math Intentions"
"3326","Japan","Male","ST48Q02",3330,"ST48Q02","Math Intentions"
"3327","Jordan","Female","ST48Q02",3615,"ST48Q02","Math Intentions"
"3328","Jordan","Male","ST48Q02",3423,"ST48Q02","Math Intentions"
"3329","Kazakhstan","Female","ST48Q02",2931,"ST48Q02","Math Intentions"
"3330","Kazakhstan","Male","ST48Q02",2877,"ST48Q02","Math Intentions"
"3331","Korea","Female","ST48Q02",2342,"ST48Q02","Math Intentions"
"3332","Korea","Male","ST48Q02",2691,"ST48Q02","Math Intentions"
"3333","Latvia","Female","ST48Q02",2188,"ST48Q02","Math Intentions"
"3334","Latvia","Male","ST48Q02",2118,"ST48Q02","Math Intentions"
"3335","Liechtenstein","Female","ST48Q02",138,"ST48Q02","Math Intentions"
"3336","Liechtenstein","Male","ST48Q02",155,"ST48Q02","Math Intentions"
"3337","Lithuania","Female","ST48Q02",2283,"ST48Q02","Math Intentions"
"3338","Lithuania","Male","ST48Q02",2335,"ST48Q02","Math Intentions"
"3339","Luxembourg","Female","ST48Q02",2581,"ST48Q02","Math Intentions"
"3340","Luxembourg","Male","ST48Q02",2677,"ST48Q02","Math Intentions"
"3341","Macao-China","Female","ST48Q02",2604,"ST48Q02","Math Intentions"
"3342","Macao-China","Male","ST48Q02",2731,"ST48Q02","Math Intentions"
"3343","Malaysia","Female","ST48Q02",2745,"ST48Q02","Math Intentions"
"3344","Malaysia","Male","ST48Q02",2452,"ST48Q02","Math Intentions"
"3345","Massachusetts (USA)","Female","ST48Q02",892,"ST48Q02","Math Intentions"
"3346","Massachusetts (USA)","Male","ST48Q02",831,"ST48Q02","Math Intentions"
"3347","Mexico","Female","ST48Q02",17553,"ST48Q02","Math Intentions"
"3348","Mexico","Male","ST48Q02",16253,"ST48Q02","Math Intentions"
"3349","Montenegro","Female","ST48Q02",2373,"ST48Q02","Math Intentions"
"3350","Montenegro","Male","ST48Q02",2371,"ST48Q02","Math Intentions"
"3351","Netherlands","Female","ST48Q02",2145,"ST48Q02","Math Intentions"
"3352","Netherlands","Male","ST48Q02",2315,"ST48Q02","Math Intentions"
"3353","New Zealand","Female","ST48Q02",2131,"ST48Q02","Math Intentions"
"3354","New Zealand","Male","ST48Q02",2160,"ST48Q02","Math Intentions"
"3355","Norway","Female","ST48Q02",2291,"ST48Q02","Math Intentions"
"3356","Norway","Male","ST48Q02",2395,"ST48Q02","Math Intentions"
"3357","Perm(Russian Federation)","Female","ST48Q02",862,"ST48Q02","Math Intentions"
"3358","Perm(Russian Federation)","Male","ST48Q02",899,"ST48Q02","Math Intentions"
"3359","Peru","Female","ST48Q02",3118,"ST48Q02","Math Intentions"
"3360","Peru","Male","ST48Q02",2917,"ST48Q02","Math Intentions"
"3361","Poland","Female","ST48Q02",2388,"ST48Q02","Math Intentions"
"3362","Poland","Male","ST48Q02",2219,"ST48Q02","Math Intentions"
"3363","Portugal","Female","ST48Q02",2853,"ST48Q02","Math Intentions"
"3364","Portugal","Male","ST48Q02",2869,"ST48Q02","Math Intentions"
"3365","Qatar","Female","ST48Q02",5305,"ST48Q02","Math Intentions"
"3366","Qatar","Male","ST48Q02",5661,"ST48Q02","Math Intentions"
"3367","Romania","Female","ST48Q02",2572,"ST48Q02","Math Intentions"
"3368","Romania","Male","ST48Q02",2502,"ST48Q02","Math Intentions"
"3369","Russian Federation","Female","ST48Q02",2614,"ST48Q02","Math Intentions"
"3370","Russian Federation","Male","ST48Q02",2617,"ST48Q02","Math Intentions"
"3371","Serbia","Female","ST48Q02",2368,"ST48Q02","Math Intentions"
"3372","Serbia","Male","ST48Q02",2316,"ST48Q02","Math Intentions"
"3373","Singapore","Female","ST48Q02",2752,"ST48Q02","Math Intentions"
"3374","Singapore","Male","ST48Q02",2794,"ST48Q02","Math Intentions"
"3375","Slovak Republic","Female","ST48Q02",2231,"ST48Q02","Math Intentions"
"3376","Slovak Republic","Male","ST48Q02",2447,"ST48Q02","Math Intentions"
"3377","Slovenia","Female","ST48Q02",2699,"ST48Q02","Math Intentions"
"3378","Slovenia","Male","ST48Q02",3212,"ST48Q02","Math Intentions"
"3379","Spain","Female","ST48Q02",12690,"ST48Q02","Math Intentions"
"3380","Spain","Male","ST48Q02",12623,"ST48Q02","Math Intentions"
"3381","Sweden","Female","ST48Q02",2378,"ST48Q02","Math Intentions"
"3382","Sweden","Male","ST48Q02",2358,"ST48Q02","Math Intentions"
"3383","Switzerland","Female","ST48Q02",5579,"ST48Q02","Math Intentions"
"3384","Switzerland","Male","ST48Q02",5650,"ST48Q02","Math Intentions"
"3385","Thailand","Female","ST48Q02",3736,"ST48Q02","Math Intentions"
"3386","Thailand","Male","ST48Q02",2870,"ST48Q02","Math Intentions"
"3387","Tunisia","Female","ST48Q02",2390,"ST48Q02","Math Intentions"
"3388","Tunisia","Male","ST48Q02",2017,"ST48Q02","Math Intentions"
"3389","Turkey","Female","ST48Q02",2370,"ST48Q02","Math Intentions"
"3390","Turkey","Male","ST48Q02",2478,"ST48Q02","Math Intentions"
"3391","United Arab Emirates","Female","ST48Q02",5792,"ST48Q02","Math Intentions"
"3392","United Arab Emirates","Male","ST48Q02",5708,"ST48Q02","Math Intentions"
"3393","United Kingdom","Female","ST48Q02",6308,"ST48Q02","Math Intentions"
"3394","United Kingdom","Male","ST48Q02",6351,"ST48Q02","Math Intentions"
"3395","United States of America","Female","ST48Q02",2453,"ST48Q02","Math Intentions"
"3396","United States of America","Male","ST48Q02",2525,"ST48Q02","Math Intentions"
"3397","Uruguay","Female","ST48Q02",2826,"ST48Q02","Math Intentions"
"3398","Uruguay","Male","ST48Q02",2489,"ST48Q02","Math Intentions"
"3399","Vietnam","Female","ST48Q02",2648,"ST48Q02","Math Intentions"
"3400","Vietnam","Male","ST48Q02",2311,"ST48Q02","Math Intentions"
"3401","Albania","Female","ST48Q03",2416,"ST48Q03","Math Intentions"
"3402","Albania","Male","ST48Q03",2327,"ST48Q03","Math Intentions"
"3403","Argentina","Female","ST48Q03",3113,"ST48Q03","Math Intentions"
"3404","Argentina","Male","ST48Q03",2795,"ST48Q03","Math Intentions"
"3405","Australia","Female","ST48Q03",7075,"ST48Q03","Math Intentions"
"3406","Australia","Male","ST48Q03",7406,"ST48Q03","Math Intentions"
"3407","Austria","Female","ST48Q03",2357,"ST48Q03","Math Intentions"
"3408","Austria","Male","ST48Q03",2398,"ST48Q03","Math Intentions"
"3409","Belgium","Female","ST48Q03",4287,"ST48Q03","Math Intentions"
"3410","Belgium","Male","ST48Q03",4310,"ST48Q03","Math Intentions"
"3411","Brazil","Female","ST48Q03",10175,"ST48Q03","Math Intentions"
"3412","Brazil","Male","ST48Q03",9029,"ST48Q03","Math Intentions"
"3413","Bulgaria","Female","ST48Q03",2578,"ST48Q03","Math Intentions"
"3414","Bulgaria","Male","ST48Q03",2704,"ST48Q03","Math Intentions"
"3415","Canada","Female","ST48Q03",10943,"ST48Q03","Math Intentions"
"3416","Canada","Male","ST48Q03",10601,"ST48Q03","Math Intentions"
"3417","Chile","Female","ST48Q03",3512,"ST48Q03","Math Intentions"
"3418","Chile","Male","ST48Q03",3344,"ST48Q03","Math Intentions"
"3419","China-Shanghai","Female","ST48Q03",2637,"ST48Q03","Math Intentions"
"3420","China-Shanghai","Male","ST48Q03",2540,"ST48Q03","Math Intentions"
"3421","Chinese Taipei","Female","ST48Q03",3111,"ST48Q03","Math Intentions"
"3422","Chinese Taipei","Male","ST48Q03",2935,"ST48Q03","Math Intentions"
"3423","Colombia","Female","ST48Q03",4807,"ST48Q03","Math Intentions"
"3424","Colombia","Male","ST48Q03",4266,"ST48Q03","Math Intentions"
"3425","Connecticut (USA)","Female","ST48Q03",845,"ST48Q03","Math Intentions"
"3426","Connecticut (USA)","Male","ST48Q03",852,"ST48Q03","Math Intentions"
"3427","Costa Rica","Female","ST48Q03",2460,"ST48Q03","Math Intentions"
"3428","Costa Rica","Male","ST48Q03",2142,"ST48Q03","Math Intentions"
"3429","Croatia","Female","ST48Q03",2480,"ST48Q03","Math Intentions"
"3430","Croatia","Male","ST48Q03",2528,"ST48Q03","Math Intentions"
"3431","Czech Republic","Female","ST48Q03",2680,"ST48Q03","Math Intentions"
"3432","Czech Republic","Male","ST48Q03",2647,"ST48Q03","Math Intentions"
"3433","Denmark","Female","ST48Q03",3777,"ST48Q03","Math Intentions"
"3434","Denmark","Male","ST48Q03",3704,"ST48Q03","Math Intentions"
"3435","Estonia","Female","ST48Q03",2409,"ST48Q03","Math Intentions"
"3436","Estonia","Male","ST48Q03",2370,"ST48Q03","Math Intentions"
"3437","Finland","Female","ST48Q03",4370,"ST48Q03","Math Intentions"
"3438","Finland","Male","ST48Q03",4459,"ST48Q03","Math Intentions"
"3439","Florida (USA)","Female","ST48Q03",952,"ST48Q03","Math Intentions"
"3440","Florida (USA)","Male","ST48Q03",944,"ST48Q03","Math Intentions"
"3441","France","Female","ST48Q03",2375,"ST48Q03","Math Intentions"
"3442","France","Male","ST48Q03",2238,"ST48Q03","Math Intentions"
"3443","Germany","Female","ST48Q03",2462,"ST48Q03","Math Intentions"
"3444","Germany","Male","ST48Q03",2539,"ST48Q03","Math Intentions"
"3445","Greece","Female","ST48Q03",2576,"ST48Q03","Math Intentions"
"3446","Greece","Male","ST48Q03",2549,"ST48Q03","Math Intentions"
"3447","Hong Kong-China","Female","ST48Q03",2161,"ST48Q03","Math Intentions"
"3448","Hong Kong-China","Male","ST48Q03",2509,"ST48Q03","Math Intentions"
"3449","Hungary","Female","ST48Q03",2529,"ST48Q03","Math Intentions"
"3450","Hungary","Male","ST48Q03",2281,"ST48Q03","Math Intentions"
"3451","Iceland","Female","ST48Q03",1739,"ST48Q03","Math Intentions"
"3452","Iceland","Male","ST48Q03",1769,"ST48Q03","Math Intentions"
"3453","Indonesia","Female","ST48Q03",2860,"ST48Q03","Math Intentions"
"3454","Indonesia","Male","ST48Q03",2762,"ST48Q03","Math Intentions"
"3455","Ireland","Female","ST48Q03",2545,"ST48Q03","Math Intentions"
"3456","Ireland","Male","ST48Q03",2471,"ST48Q03","Math Intentions"
